State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC","Tender Coconut","Tender Coconut",Medium,31/12/2025,800,1500,1000
Gujarat,"Chhota Udaipur","Bodeliu APMC",Cotton,Other,FAQ,31/12/2025,7705,8066,8055
"Andhra Pradesh",Chittor,"Palamaner APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,800,1400,1200
"Andhra Pradesh",Chittor,"Palamaner APMC",Cabbage,Cabbage,FAQ,31/12/2025,800,1300,1100
Gujarat,Amreli,"Rajula APMC",Cotton,Local,Local,31/12/2025,4500,7755,6128
Gujarat,Amreli,"Rajula APMC",Wheat,PISSI,Local,31/12/2025,2450,2930,2690
Gujarat,Amreli,"Rajula APMC","Green Gram(Moong)(Whole)",Local,Local,31/12/2025,5000,12625,8813
Gujarat,Amreli,"Rajula APMC",Groundnut,Local,Local,31/12/2025,5000,6755,5878
Gujarat,Bharuch,"Ankleshwar APMC","Green Chilli","Green Chilly","Grade A",31/12/2025,3000,5000,4000
Gujarat,Bharuch,"Ankleshwar APMC",Onion,Onion,"Grade A",31/12/2025,800,3000,2200
Gujarat,Bharuch,"Ankleshwar APMC",Ginger(Green),"Green Ginger","Grade A",31/12/2025,3000,4500,4000
Gujarat,Bharuch,"Ankleshwar APMC",Cauliflower,Cauliflower,"Grade A",31/12/2025,1000,1800,1500
Gujarat,Jamnagar,"Jamnagar APMC",Maize,Other,Local,31/12/2025,1500,1850,1850
Gujarat,Jamnagar,"Jamnagar APMC","Bajra(Pearl Millet/Cumbu)",Other,Local,31/12/2025,2000,2325,2325
Gujarat,Jamnagar,"Jamnagar APMC",Jowar(Sorghum),Other,Local,31/12/2025,3500,3700,3700
Gujarat,Jamnagar,"Jamnagar APMC","Sesamum(Sesame,Gingelly,Til)",Other,Local,31/12/2025,8500,10250,9915
Gujarat,Jamnagar,"Jamnagar APMC",Cotton,Other,Local,31/12/2025,5000,7775,7185
Gujarat,Jamnagar,"Jamnagar APMC",Groundnut,Other,Local,31/12/2025,5500,6275,6090
Gujarat,Jamnagar,"Jamnagar APMC",Beans,Other,Local,31/12/2025,2800,4050,3750
Gujarat,Sabarkantha,"Himatnagar APMC",Groundnut,JL-24,FAQ,31/12/2025,7263,9590,7700
Gujarat,Gandhinagar,"Kalol APMC",Wheat,Other,Local,31/12/2025,2400,2700,2550
Gujarat,Gandhinagar,"Kalol APMC","Guar Seed(Cluster Beans Seed)",Other,Local,31/12/2025,3750,5825,5000
Haryana,Palwal,"Palwal APMC",Orange,Orange,Medium,31/12/2025,2000,2500,2250
Haryana,Palwal,"Palwal APMC","Mousambi(Sweet Lime)",Mousambi,Medium,31/12/2025,2500,3000,2750
Haryana,Palwal,"Palwal APMC",Potato,Potato,Medium,31/12/2025,800,1000,900
Gujarat,Surendranagar,"Sayala APMC",Cotton,Other,Local,31/12/2025,6250,7756,6956
"Himachal Pradesh",Solan,"PMY Kather Solan","Bitter gourd",Other,Medium,31/12/2025,6000,6500,6200
"Himachal Pradesh",Solan,"PMY Kather Solan",Cauliflower,Other,Medium,31/12/2025,400,800,600
"Himachal Pradesh",Solan,"PMY Kather Solan",Banana,Other,Medium,31/12/2025,3600,4800,4200
"Himachal Pradesh",Solan,"PMY Kather Solan",Apple,Other,Medium,31/12/2025,5000,12000,10000
"Himachal Pradesh",Solan,"PMY Kather Solan",Raddish,Other,Medium,31/12/2025,1000,1500,1200
"Himachal Pradesh",Solan,"PMY Kather Solan",Pomegranate,Other,Medium,31/12/2025,8000,11000,10000
Haryana,Panipat,"Panipat APMC",Apple,Other,Local,31/12/2025,6000,12000,9000
Haryana,Panipat,"Panipat APMC",Brinjal,Other,Local,31/12/2025,700,1300,1000
Haryana,Panipat,"Panipat APMC",Cucumbar(Kheera),Other,Local,31/12/2025,1200,1600,1400
Punjab,Gurdaspur,"Gurdaspur APMC",Orange,Orange,"Grade B",31/12/2025,3500,3500,3500
Punjab,Gurdaspur,"Gurdaspur APMC",Kinnow,Other,"Grade B",31/12/2025,3500,3500,3500
Punjab,Gurdaspur,"Gurdaspur APMC",Ginger(Green),Other,Medium,31/12/2025,5000,5000,5000
Punjab,Gurdaspur,"Gurdaspur APMC","Banana - Green",Other,Medium,31/12/2025,2350,2350,2350
Punjab,Gurdaspur,"Gurdaspur APMC","Green Chilli",Other,"Grade B",31/12/2025,3400,3400,3400
Punjab,Gurdaspur,"Gurdaspur APMC",Raddish,Other,"Grade B",31/12/2025,800,800,800
Punjab,Mansa,"Budalada APMC",Carrot,Other,Medium,31/12/2025,800,800,800
Punjab,Mansa,"Bareta APMC",Cotton,Other,FAQ,31/12/2025,6000,7480,6850
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,31/12/2025,3000,3500,3250
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,31/12/2025,5000,5500,5250
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,31/12/2025,3000,3400,3200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,31/12/2025,2000,2500,2250
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,31/12/2025,3000,3400,3200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,31/12/2025,6500,8600,7550
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,31/12/2025,3500,3800,3650
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,31/12/2025,6000,6500,6250
Punjab,Jalandhar,"Nakodar APMC",Methi(Leaves),Other,Local,31/12/2025,1200,1200,1200
Punjab,Jalandhar,"Nakodar APMC",Coriander(Leaves),Coriander,Local,31/12/2025,1500,1500,1500
Rajasthan,Jaisalmer,"Jaisalmer APMC",Onion,Onion,"Grade A",31/12/2025,1300,1500,1400
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Carrot,Carrot,FAQ,31/12/2025,900,1150,1050
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Cucumbar(Kheera),Cucumbar,FAQ,31/12/2025,1900,2200,2100
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Onion,Red,FAQ,31/12/2025,1300,1475,1380
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Potato,F.A.Q.,FAQ,31/12/2025,700,900,800
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1400,1600,1500
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC","Black Gram(Urd Beans)(Whole)",Desi,FAQ,31/12/2025,8700,8900,8825
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Guava,Other,Medium,31/12/2025,2200,2400,2300
"Uttar Pradesh",Rampur,"Rampur APMC",Potato,Potato,FAQ,31/12/2025,720,800,760
"Uttar Pradesh",Rampur,"Rampur APMC",Tomato,Tomato,FAQ,31/12/2025,2650,2750,2700
"Uttar Pradesh",Badaun,"Badayoun APMC",Wheat,Dara,FAQ,31/12/2025,2510,2620,2550
"Uttar Pradesh",Raebarelli,"Raibareilly APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1100,1150,1125
"Uttar Pradesh",Amethi,"Sultanpur APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,960,1015,990
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Gur(Jaggery),Yellow,FAQ,31/12/2025,4325,4325,4325
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Paddy(Common),Common,FAQ,31/12/2025,2369,2369,2369
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Rice,III,FAQ,31/12/2025,3250,3250,3250
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,1520,1520,1520
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Brinjal,Brinjal,FAQ,31/12/2025,1460,1460,1460
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Pomegranate,Pomogranate,Medium,31/12/2025,7680,7680,7680
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Carrot,Carrot,FAQ,31/12/2025,1350,1350,1350
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,2700,2700,2700
"West Bengal",Puruliya,"Purulia APMC","Moath Dal","Moath Dal",FAQ,31/12/2025,9460,9550,9500
Tripura,Unokoti,"Pabiacherra APMC","Green Chilli",Other,FAQ,31/12/2025,6900,7100,7000
Tripura,Unokoti,"Pabiacherra APMC",Ginger(Green),"Green Ginger",FAQ,31/12/2025,7900,8100,8000
Tripura,Sepahijala,"Melaghar APMC",Fish,Rahu(Local),Local,31/12/2025,28000,30000,29000
Tripura,Sepahijala,"Melaghar APMC",Cucumbar(Kheera),Cucumbar,Local,31/12/2025,5000,6000,5500
"Uttar Pradesh",Firozabad,"Firozabad APMC",Cabbage,Cabbage,Medium,31/12/2025,950,1180,1065
"Uttar Pradesh",Firozabad,"Firozabad APMC",Onion,Onion,FAQ,31/12/2025,1390,1670,1525
"Uttar Pradesh",Firozabad,"Firozabad APMC",Raddish,Raddish,Medium,31/12/2025,710,920,815
Goa,"South Goa","Curchorem APMC",Arecanut(Betelnut/Supari),Other,Local,31/12/2025,349,427,366
Goa,"South Goa","Curchorem APMC",Coconut,Other,Local,31/12/2025,8,21,12
"Andhra Pradesh","East Godavari","Ambajipeta APMC",Banana,"Banana - Ripe",Medium,31/12/2025,920,2080,1500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,31/12/2025,1500,2000,1750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,31/12/2025,1500,2000,1750
Gujarat,Rajkot,"Jasdan(Vichhiya) APMC",Cotton,"Shanker 6 (B) 30mm FIne",FAQ,31/12/2025,4750,7950,6350
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,31/12/2025,3000,3600,3300
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,31/12/2025,4800,4800,4800
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,31/12/2025,4800,4800,4800
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,31/12/2025,2000,2000,2000
"Andhra Pradesh",Guntur,"Duggirala APMC",Turmeric,Finger,Local,31/12/2025,10200,10200,10200
Uttarakhand,Nanital,"Haldwani APMC",Orange,Other,"Grade A",31/12/2025,4000,5000,4500
Uttarakhand,Nanital,"Haldwani APMC",Cauliflower,Other,FAQ,31/12/2025,500,1000,700
Uttarakhand,"Garhwal (Pauri)","Kotadwara APMC",Tomato,Tomato,FAQ,31/12/2025,1000,1000,1000
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Cucumbar(Kheera),Cucumbar,FAQ,31/12/2025,1200,1500,1200
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Spinach,Spinach,FAQ,31/12/2025,700,1000,700
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Brinjal,Brinjal,FAQ,31/12/2025,800,1000,1000
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Tinda,Tinda,FAQ,31/12/2025,800,800,800
Odisha,Sundergarh,"Panposh APMC","Bhindi(Ladies Finger)",Other,FAQ,31/12/2025,4000,5000,4500
Odisha,Sundergarh,"Panposh APMC","Bitter gourd",Other,FAQ,31/12/2025,5000,5500,5200
"Uttar Pradesh",Unnao,"Unnao APMC",Potato,Desi,FAQ,31/12/2025,650,750,715
"Uttar Pradesh",Unnao,"Unnao APMC",Raddish,Raddish,FAQ,31/12/2025,725,825,775
"Uttar Pradesh",Unnao,"Unnao APMC",Wheat,Dara,FAQ,31/12/2025,2525,2575,2560
Odisha,Cuttack,"Rairangpur APMC",Brinjal,Brinjal,"Grade B",31/12/2025,3000,5000,3600
Haryana,Sonipat,"Sonepat APMC",Capsicum,Other,FAQ,31/12/2025,1500,6000,1500
Haryana,Sonipat,"Sonepat APMC",Carrot,Other,FAQ,31/12/2025,800,1000,900
Haryana,Sonipat,"Sonepat APMC",Tomato,Deshi,FAQ,31/12/2025,2500,4500,4500
Punjab,Jalandhar,"Shahkot APMC",Cauliflower,Cauliflower,Local,31/12/2025,500,500,500
Haryana,Mewat,"Punhana APMC",Kinnow,Other,Local,31/12/2025,3000,3000,3000
Gujarat,Kheda,"Kapadvanj APMC",Cabbage,Cabbage,"Grade A",31/12/2025,800,900,850
Gujarat,Kheda,"Kapadvanj APMC",Onion,Onion,"Grade A",31/12/2025,900,1750,1325
Gujarat,Kheda,"Kapadvanj APMC",Cauliflower,Cauliflower,"Grade A",31/12/2025,700,1000,850
Rajasthan,Jalore,"Bhinmal APMC",Tomato,Other,Non-FAQ,31/12/2025,2750,2800,2775
Punjab,Bhatinda,"Bhucho APMC",Potato,Potato,Local,31/12/2025,800,800,800
"Uttar Pradesh",Saharanpur,"Saharanpur APMC",Mustard,Sarson(Black),FAQ,31/12/2025,6500,7200,6900
Punjab,Hoshiarpur,"Garh Shankar APMC",Cauliflower,Cauliflower,Local,31/12/2025,500,500,500
Punjab,Hoshiarpur,"Garh Shankar APMC",Potato,Potato,FAQ,31/12/2025,400,400,400
Punjab,Hoshiarpur,"Garh Shankar APMC",Apple,Apple,Medium,31/12/2025,5500,5500,5500
Punjab,Hoshiarpur,"Garh Shankar APMC",Banana,Other,Medium,31/12/2025,2500,2500,2500
Punjab,Ludhiana,"Sahnewal APMC","Peas Wet","Peas Wet",FAQ,31/12/2025,2200,2200,2200
Punjab,Ludhiana,"Sahnewal APMC",Capsicum,Capsicum,FAQ,31/12/2025,2500,2500,2500
Punjab,Ludhiana,"Sahnewal APMC",Garlic,Other,"Grade Range-1",31/12/2025,14000,14000,14000
Punjab,Moga,"Nihal Singh Wala APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,5000,5000,5000
Punjab,Moga,"Nihal Singh Wala APMC",Tomato,Other,FAQ,31/12/2025,5500,5500,5500
Punjab,Jalandhar,"Bhogpur APMC",Carrot,Carrot,FAQ,31/12/2025,600,600,600
Punjab,Jalandhar,"Bhogpur APMC",Potato,Local,FAQ,31/12/2025,600,600,600
Odisha,Ganjam,"Bhanjanagar APMC",Tomato,Tomato,FAQ,31/12/2025,3000,3200,3100
Odisha,Ganjam,"Bhanjanagar APMC",Cabbage,Cabbage,FAQ,31/12/2025,2200,2400,2300
Odisha,Boudh,"Boudh APMC",Onion,Other,Local,31/12/2025,1500,2500,2000
Odisha,Boudh,"Boudh APMC",Cucumbar(Kheera),Other,Local,31/12/2025,3000,4000,3500
Odisha,Boudh,"Boudh APMC",Pumpkin,Other,Local,31/12/2025,1200,2000,1500
Odisha,Boudh,"Boudh APMC","Banana - Green",Other,Local,31/12/2025,3000,3500,3200
Odisha,Boudh,"Boudh APMC",Potato,Other,Local,31/12/2025,1200,2000,1500
Odisha,Sundergarh,"Sargipali APMC",Tomato,Local,FAQ,31/12/2025,4000,4400,4200
Odisha,Sundergarh,"Sargipali APMC",Brinjal,Brinjal,FAQ,31/12/2025,2100,2500,2300
Odisha,Sundergarh,"Sargipali APMC","Green Chilli",Other,FAQ,31/12/2025,8000,8400,8200
"Madhya Pradesh",Jabalpur,"Shahpura(Jabalpur) APMC",Wheat,"Mill Quality",Non-FAQ,31/12/2025,2300,2300,2300
"Uttar Pradesh",Badaun,"Bisoli APMC",Potato,Desi,Medium,31/12/2025,550,550,550
Odisha,Dhenkanal,"Kamakhyanagar APMC",Cucumbar(Kheera),Cucumbar,"Grade A",31/12/2025,16000,16000,16000
Odisha,Dhenkanal,"Kamakhyanagar APMC","Green Chilli","Green Chilly","Grade A",31/12/2025,20000,20000,20000
Punjab,Sangrur,"Ahmedgarh APMC",Carrot,Other,Local,31/12/2025,1200,1300,1200
Punjab,Sangrur,"Ahmedgarh APMC",Kinnow,Kinnow,Local,31/12/2025,2800,3000,3000
Punjab,Sangrur,"Ahmedgarh APMC",Raddish,Raddish,Local,31/12/2025,650,750,750
Odisha,Mayurbhanja,"Betnoti APMC",Brinjal,Brinjal,FAQ,31/12/2025,2200,2600,2400
Odisha,Keonjhar,"Champua APMC","Bottle gourd",Other,Local,31/12/2025,3000,3000,3000
"West Bengal",Murshidabad,"Jangipur APMC",Rice,Common,FAQ,31/12/2025,3800,3900,3850
"West Bengal",Murshidabad,"Jangipur APMC",Potato,Jyoti,FAQ,31/12/2025,1500,1575,1535
Punjab,Mohali,"Dera Bassi APMC",Carrot,Other,Local,31/12/2025,1800,1800,1800
Punjab,Patiala,"Ghanaur APMC",Tomato,Other,FAQ,31/12/2025,2400,2600,2500
Gujarat,Rajkot,"Jetpur(Dist.Rajkot) APMC",Soyabean,Soyabeen,FAQ,31/12/2025,4250,4655,4500
Gujarat,Rajkot,"Jetpur(Dist.Rajkot) APMC","Black Gram(Urd Beans)(Whole)","Black Gram (Whole)",FAQ,31/12/2025,3500,6500,6250
Gujarat,Rajkot,"Jetpur(Dist.Rajkot) APMC","Cummin Seed(Jeera)","Cummin Seed(Jeera)",FAQ,31/12/2025,17500,20400,19000
Gujarat,Morbi,"Vankaner APMC","Sesamum(Sesame,Gingelly,Til)",White,FAQ,31/12/2025,9300,10350,9750
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Orange,Darjeeling,Local,31/12/2025,4000,8000,6000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,31/12/2025,2200,2800,2500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,31/12/2025,3500,4000,3750
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,31/12/2025,3000,3500,3250
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,31/12/2025,5000,5800,5400
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,31/12/2025,4200,5000,4600
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,31/12/2025,4800,5400,5100
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,31/12/2025,4000,4500,4250
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,31/12/2025,6000,6500,6250
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/12/2025,5200,6000,5600
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,31/12/2025,2200,2800,2500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,31/12/2025,5000,6000,5500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Mashrooms,Mashrooms,Local,31/12/2025,3500,4000,3750
Tripura,"North Tripura","Dasda APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,4000,4200,4100
Tripura,"North Tripura","Dasda APMC",Rice,Other,FAQ,31/12/2025,3200,3300,3250
"Uttar Pradesh",Prayagraj,"Ajuha APMC",Potato,Desi,FAQ,31/12/2025,650,770,700
"Uttar Pradesh",Chandauli,"Chandoli APMC",Paddy(Common),Common,FAQ,31/12/2025,2369,2369,2369
"Uttar Pradesh",Chandauli,"Chandoli APMC",Tomato,Hybrid,FAQ,31/12/2025,2700,2800,2750
"Uttar Pradesh",Hathras,"Haathras APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,850,1000,900
"Uttar Pradesh",Hathras,"Haathras APMC",Cabbage,Cabbage,FAQ,31/12/2025,750,900,810
"Uttar Pradesh",Hathras,"Haathras APMC",Guava,Guava,Medium,31/12/2025,2450,2650,2570
"Uttar Pradesh",Hathras,"Haathras APMC",Rice,III,FAQ,31/12/2025,3400,3460,3440
"Uttar Pradesh",Hathras,"Haathras APMC","Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,31/12/2025,9950,10050,10000
"Uttar Pradesh",Hathras,"Haathras APMC","Arhar(Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,31/12/2025,7950,8050,8000
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC",Potato,Badshah,FAQ,31/12/2025,780,860,820
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC",Lime,Lime,Medium,31/12/2025,3400,3500,3440
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,2000,2100,2040
"Uttar Pradesh",Farukhabad,"Kayamganj APMC",Brinjal,Brinjal,FAQ,31/12/2025,1700,1700,1700
"Uttar Pradesh",Farukhabad,"Kayamganj APMC",Potato,Desi,FAQ,31/12/2025,750,750,750
"Uttar Pradesh",Farukhabad,"Kayamganj APMC",Maize,Hybrid,FAQ,31/12/2025,2400,2400,2400
"Uttar Pradesh",Farukhabad,"Kayamganj APMC",Cucumbar(Kheera),Cucumbar,FAQ,31/12/2025,1950,1950,1950
"Uttar Pradesh",Etawah,"Bharthna APMC",Rice,Common,FAQ,31/12/2025,3260,3460,3360
"Uttar Pradesh",Etawah,"Bharthna APMC","Bengal Gram Dal(Chana Dal)","Bengal Gram Dal",FAQ,31/12/2025,7400,7800,7600
"Uttar Pradesh",Etawah,"Bharthna APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,1530,1730,1630
"Uttar Pradesh",Etawah,"Bharthna APMC",Potato,Desi,FAQ,31/12/2025,700,900,800
"Uttar Pradesh",Etawah,"Bharthna APMC",Brinjal,Brinjal,FAQ,31/12/2025,1520,1720,1620
"Uttar Pradesh",Etawah,"Bharthna APMC",Garlic,Garlic,FAQ,31/12/2025,9650,10400,10250
"Uttar Pradesh",Etawah,"Bharthna APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1330,1530,1430
"Uttar Pradesh",Raebarelli,"Jayas APMC",Paddy(Common),Common,FAQ,31/12/2025,2160,2369,2369
"Uttar Pradesh",Raebarelli,"Jayas APMC",Wheat,Dara,FAQ,31/12/2025,2535,2550,2540
"Uttar Pradesh",Raebarelli,"Jayas APMC",Carrot,Carrot,FAQ,31/12/2025,1350,1450,1400
"Uttar Pradesh",Raebarelli,"Jayas APMC",Gur(Jaggery),Red,FAQ,31/12/2025,4450,4470,4455
"Uttar Pradesh",Raebarelli,"Jayas APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1300,1350,1325
"Uttar Pradesh",Raebarelli,"Jayas APMC",Garlic,Average,FAQ,31/12/2025,6160,6250,6200
"Uttar Pradesh",Raebarelli,"Jayas APMC",Tomato,Hybrid,FAQ,31/12/2025,2650,2750,2700
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Banana,"Banana - Ripe","Grade B",31/12/2025,2500,3800,3500
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Guava,Guava,"Grade B",31/12/2025,4000,5500,5000
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Apple,Apple,"Grade B",31/12/2025,6000,10000,8000
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Papaya,Papaya,"Grade B",31/12/2025,2000,4000,3000
"Himachal Pradesh",Mandi,"PMY Kangni Mandi","Bhindi(Ladies Finger)",Bhindi,"Grade B",31/12/2025,6000,8000,7000
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Cauliflower,Cauliflower,"Grade B",31/12/2025,700,1000,800
"Himachal Pradesh",Mandi,"PMY Kangni Mandi","French Beans(Frasbean)","French Beans (Frasbean)","Grade B",31/12/2025,2500,3000,2800
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Onion,Onion,"Grade B",31/12/2025,2000,2400,2200
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Potato,Potato,"Grade B",31/12/2025,700,800,800
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Carrot,Carrot,"Grade B",31/12/2025,1000,1500,1200
"Uttar Pradesh",Prayagraj,"Sirsa APMC",Paddy(Common),Common,FAQ,31/12/2025,1860,2380,2369
"Uttar Pradesh",Bulandshahar,"Khurja APMC",Rice,III,FAQ,31/12/2025,3160,3360,3260
"Uttar Pradesh",Bulandshahar,"Khurja APMC",Papaya,Papaya,Medium,31/12/2025,2100,2500,2300
"Uttar Pradesh",Bulandshahar,"Khurja APMC","Mustard Oil","Mustard Oil",FAQ,31/12/2025,15000,15600,15350
"Uttar Pradesh",Aligarh,"Charra APMC","Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,31/12/2025,2000,2100,2050
"Uttar Pradesh",Aligarh,"Charra APMC",Maize,Hybrid,FAQ,31/12/2025,2100,2200,2150
"Uttar Pradesh",Aligarh,"Charra APMC",Tomato,Deshi,FAQ,31/12/2025,3200,3300,3250
"Uttar Pradesh",Mainpuri,"Ghiraur APMC",Lemon,Lemon,FAQ,31/12/2025,3175,3175,3175
"Uttar Pradesh",Aligarh,"Khair APMC","Green Chilli","Green Chilly","Grade B",31/12/2025,2800,2800,2800
"Uttar Pradesh",Aligarh,"Khair APMC",Tomato,Other,"Grade B",31/12/2025,4500,4500,4500
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Wheat,Dara,FAQ,31/12/2025,2550,2550,2550
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Mustard,"Lohi Black",FAQ,31/12/2025,6700,6700,6700
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Gur(Jaggery),Yellow,FAQ,31/12/2025,4200,4200,4200
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Capsicum,Capsicum,FAQ,31/12/2025,2900,2900,2900
"Uttar Pradesh",Barabanki,"Safdarganj APMC","Bitter gourd","Bitter Gourd",FAQ,31/12/2025,2650,2650,2650
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Garlic,Average,FAQ,31/12/2025,5930,5930,5930
"Uttar Pradesh",Bahraich,"Naanpara APMC",Onion,Other,Medium,31/12/2025,1000,1150,1100
"Uttar Pradesh",Bahraich,"Naanpara APMC",Garlic,Other,FAQ,31/12/2025,4500,5000,4650
"Uttar Pradesh",Balrampur,"Tulsipur APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,2120,2200,2170
"Uttar Pradesh",Balrampur,"Tulsipur APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,3220,3270,3240
"Uttar Pradesh",Jaunpur,"Shahganj APMC",Cabbage,Cabbage,FAQ,31/12/2025,1160,1235,1200
"Uttar Pradesh",Jaunpur,"Shahganj APMC","Peas cod","Peas cod",FAQ,31/12/2025,2975,3060,3020
"Uttar Pradesh",Jaunpur,"Shahganj APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1270,1345,1310
